Gasellår,Orgnr,Namn,Koncern,Koordinater,Bolaget har säte på annan ort,Har koncernmoder,Adress,Postnr.,Ort,Telefon,Län,"Län, klartext",Kommun,"Kommun, klartext",SNIkod,"SNI, klartext",Bransch enl. DI,Omsättning år 1,Omsättning år 2,Omsättning år 3,Omsättning år 4,Förändring omsättn.,Förlängd/förkortad periodlängd år 1,Förlängd/förkortad periodlängd år 2,Förlängd/förkortad periodlängd år 3,Förlängd/förkortad periodlängd år 4,Rörelseresultat år 1,Rörelseresultat år 2,Rörelseresultat år 3,Rörelseresultat år 4,Antal anställda år 1,Antal anställda år 2,Antal anställda år 3,Antal anställda år 4,Koncernmoder orgnr,Koncernmoder namn,VD/ansvarig födelseår,VD/ansvarig namn,"VD/ansvarig, roll","VD/ansvarig, kön",Senaste bokslut,Revisorskommentar år 1,Revisorskommentar år 2,Revisorskommentar år 3,Revisorskommentar år 4,Riskklass,Registreringsstatus,Verksamhetsstatus,Statusdatum Bolagsverket,"Status, Bolagsverket",Finns på bolagslistan,Finns på koncernlistan,Gasell förra året,Antal storleksförändringar efter senaste bokslut,Datum för senaste storleksförändring,Typ av storleksförändring,Förändrad storleksklasning,"Extra vinstutdelning, belopp",Valuta,Stämmans beslutsdatum
2021,5569530768,5 Monkeys Agency Staff AB ,Nej,,,Nej,BOX 55666 ,10215 ,STOCKHOLM ,  ,01,Stockholms län        ,0180,Stockholm      ,62020,Datakonsultverksamhet                                                                                          ,IT-företag                  ,22 545 000,21 194 000,14 634 000,10 432 000,116%,Nej,Nej,Nej,Nej,8 186 000,7 018 000,4 160 000,1 962 000,20,20,17,13,5569530768,5 Monkeys Agency Staff AB ,1977,"Lundberg, Bo Jonas Fredrik ",0,Man   ,12/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5561989228,KYLMONTAGE REDOTEM AKTIEBOLAG ,Nej,,,Ja ,FLYGFÄLTSGATAN 7 ,12830 ,SKARPNÄCK ,072-7208060 ,01,Stockholms län        ,0180,Stockholm      ,43223,Kyl- och frysinstallationsarbeten                                                                              ,Bygg- och entreprenadföretag,89 313 000,70 505 000,48 088 000,41 370 000,116%,Nej,Nej,Nej,Nej,6 420 000,1 153 000,1 815 000,1 453 000,21,20,21,19,5568701451,KYLFEMMAN AB ,1964,"Wikström, Dan Åke ",1,Man   ,4/30/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5563276038,Järnet Smide Stockholm AB ,Nej,,,Ja ,LYFTKRANSVÄGEN 13 B ,14250 ,SKOGÅS ,08-7793080 ,01,Stockholms län        ,0126,Huddinge       ,25120,Tillverkning av dörrar och fönster av metall                                                                 ,Tillverkningsindustri        ,44 121 000,33 642 000,23 134 000,20 502 000,115%,Nej,Nej,Nej,Nej,3 577 000,2 899 000,1 743 000,1 371 000,19,14,11,10,5591652358,JÄRNET SMIDE INTRESSENTER AB ,1965,"Nordlund, Karl Stefan ",1,Man   ,8/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5569809378,VÅRDBEMANNING SVERIGE AB ,Nej,,,Ja ,BRUNNSGATAN 21B ,11138 ,STOCKHOLM ,08-40022215 ,01,Stockholms län        ,0163,Sollentuna     ,78200,Personaluthyrning                                                                                              ,Företagstjänster           ,385 532 000,306 794 000,238 283 000,180 264 000,114%,Nej,Nej,Nej,Nej,12 876 000,7 953 000,7 723 000,6 089 000,98,82,64,51,5590970041,VB HOLDING AB ,1989,"Bechtel, Anders Johan Oskar ",1,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5563898609,SERILINE AKTIEBOLAG. ,Nej,,,Ja ,GUSTAVSLUNDSVÄGEN 50 ,16751 ,BROMMA ,010-1507500 ,01,Stockholms län        ,0180,Stockholm      ,46699,Partihandel med diverse övriga maskiner och utrustning                                                        ,Handelsföretag              ,70 293 000,67 044 000,37 186 000,33 106 000,112%,Nej,Nej,Nej,Nej,13 454 000,10 075 000,5 682 000,3 831 000,27,26,21,18,5567223499,Venture 21 AB ,1975,"Parrman, Freddie Otto ",1,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5569465445,CSK Projekt AB ,Nej,,,Nej,SÖDERBYVÄGEN 13 ,19560 ,ARLANDASTAD ,010-1783030 ,01,Stockholms län        ,0191,Sigtuna        ,68320,Fastighetsförvaltning på uppdrag                                                                             ,Övriga                      ,40 895 000,40 591 000,29 945 000,19 297 000,112%,Nej,Nej,Nej,Nej,6 255 000,3 843 000,3 903 000,3 202 000,22,19,14,9,5569465445,CSK Projekt AB ,1976,"Köling, Per Johan ",1,Man   ,12/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5566257019,MASSPRODUCTIONS EUROPE AB ,Nej,,,Ja ,HAMMARBY ALLÉ 51 ,12030 ,STOCKHOLM ,08-7890390 ,01,Stockholms län        ,0180,Stockholm      ,74101,Industri- och produktdesignverksamhet                                                                          ,Konsultföretag              ,38 031 000,37 453 000,26 477 000,17 949 000,112%,Nej,Nej,Nej,Nej,1 439 000,−754 000,−893 000,1 317 000,16,12,9,6,5562603216,MASSHOLDING EUROPE AB ,1973,"Elebäck, Per Magnus ",0,Man   ,6/30/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5566964002,AAAA MEXTISION AB ,Nej,,,Nej,VEGAGATAN 3 ,11329 ,STOCKHOLM ,08-6683300 ,01,Stockholms län        ,0180,Stockholm      ,78200,Personaluthyrning                                                                                              ,Företagstjänster           ,28 138 000,24 888 000,19 233 000,13 318 000,111%,Nej,Nej,Nej,Nej,7 289 000,6 601 000,5 423 000,2 464 000,41,41,41,25,  ,  ,1977,"Gustafsson, Sven Göran Henric ",0,Man   ,4/30/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5567401293,Rule Communication - Nordic AB ,Nej,,,Nej,KAMMAKARGATAN 48 ,11160 ,STOCKHOLM ,08-52507580 ,01,Stockholms län        ,0180,Stockholm      ,62010,Dataprogrammering                                                                                              ,IT-företag                  ,18 601 000,15 725 000,13 564 000,8 819 000,111%,Nej,Nej,Nej,Nej,2 573 000,1 348 000,3 438 000,1 900 000,10,6,4,5,  ,  ,1979,"Jahanfar, Sam Ruben ",1,Man   ,12/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5569278160,Aremera AB ,Nej,,,Nej,FABRIKSVÄGEN 7 ,17148 ,SOLNA ,072-1593300 ,01,Stockholms län        ,0180,Stockholm      ,41200,Byggande av bostadshus och andra byggnader                                                                     ,Bygg- och entreprenadföretag,24 386 000,15 789 000,12 736 000,11 577 000,111%,Nej,Nej,Nej,Nej,3 637 000,1 913 000,1 296 000,1 196 000,10,10,10,10,  ,  ,1983,"Rönnkvist, Johan Peter ",0,Man   ,8/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5568152689,Haninge Terrazzogolv AB ,Nej,,,Nej,ALBATROSSVÄGEN 99 ,13666 ,VENDELSÖ ,070-8451636 ,01,Stockholms län        ,0136,Haninge        ,43330,Golv- och väggbeläggningsarbeten                                                                             ,Bygg- och entreprenadföretag,19 609 000,14 865 000,14 786 000,9 318 000,110%,Nej,Nej,Nej,Nej,5 687 000,1 954 000,4 153 000,1 652 000,10,10,10,9,  ,  ,1965,"Perez, Stefan Vicente ",0,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5590379201,AKUSTIKKONSULTEN I SVERIGE AB ,Nej,,,Nej,RINGVÄGEN 45 B BV ,11863 ,STOCKHOLM ,08-298900 ,01,Stockholms län        ,0180,Stockholm      ,71124,"Teknisk konsultverksamhet inom energi-, miljö- och VVS-teknik                                                 ",Konsultföretag              ,20 901 000,19 981 000,15 212 000,9 932 000,110%,Nej,Nej,Nej,Nej,5 364 000,4 593 000,3 480 000,2 953 000,13,12,9,9,  ,  ,1978,"Geiger, David Marcus Patric ",1,Man   ,1/31/2021,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5564826351,Dahl Medical AB ,Nej,,,Ja ,BOX 2114 ,13202 ,SALTSJÖ-BOO ,08-7150800 ,01,Stockholms län        ,0182,Nacka          ,21200,Tillverkning av läkemedel                                                                                     ,Tillverkningsindustri        ,36 921 000,29 132 000,23 557 000,17 559 000,110%,Nej,Nej,Nej,Nej,614 000,155 000,241 000,173 000,14,16,15,15,5564990736,FLAWLESS AB ,1969,"Dahl, Henrik Bo Gustav ",1,Man   ,12/31/2020,T ,T ,T ,T ,A ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5567341440,Excillum Aktiebolag ,Nej,,,Nej,JAN STENBECKS TORG 17  0TR ,16440 ,KISTA ,08-7509660 ,01,Stockholms län        ,0180,Stockholm      ,26600,Tillverkning av strålningsutrustning samt elektromedicinsk och elektroterapeutisk utrustning                  ,Tillverkningsindustri        ,112 172 000,99 626 000,69 526 000,53 384 000,110%,Nej,Nej,Nej,Nej,5 617 000,6 978 000,−3 724 000,3 540 000,54,48,36,23,5567341440,Excillum Aktiebolag ,1971,"Lindblom, David Erik ",1,Man   ,12/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5568437239,Prioritaire Sthlm AB ,Nej,,,Nej,SANKT ERIKSGATAN 4  BV ,11239 ,STOCKHOLM ,08-141416 ,01,Stockholms län        ,0180,Stockholm      ,53202,Bud- och kurirverksamhet                                                                                       ,Transport och kommunikation  ,18 132 000,14 175 000,11 537 000,8 636 000,110%,Ja ,Nej,Nej,Nej,1 333 000,−339 000,326 000,301 000,15,17,15,11,  ,  ,1955,"Milosavljevic, Zoran ",1,Man   ,12/31/2020,T ,T ,T ,TK ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5590279476,Butaland AB ,Nej,,,Nej,GÅRDSVÄGEN 16 A ,14170 ,SEGELTORP ,076-3125407 ,01,Stockholms län        ,0126,Huddinge       ,85100,Förskoleutbildning                                                                                            ,Utbildning                   ,16 943 000,16 761 000,8 754 000,8 080 000,110%,Nej,Nej,Ja ,Nej,−178 000,276 000,−15 000,591 000,32,32,24,17,  ,  ,1968,"Huseynova, Samira ",0,Kvinna,8/31/2020,TK ,T ,TK ,S ,B ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5565277687,TUTUS DATA AB ,Nej,,,Ja ,SVÄRDVÄGEN 11 ,18233 ,DANDERYD ,08-55110230 ,01,Stockholms län        ,0180,Stockholm      ,58290,Utgivning av annan programvara                                                                                 ,"Medier, kultur och nöje     ",149 068 000,114 739 000,72 982 000,71 336 000,109%,Nej,Nej,Nej,Nej,29 040 000,25 078 000,14 793 000,13 312 000,33,26,23,23,5566067830,TUTUS HOLDING AB ,1971,"Bohlin, Jens Joakim ",1,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5566959226,Macorena Hemtjänst AB ,Nej,,,Nej,TEGELBRUKSVÄGEN 4  BV ,12632 ,HÄGERSTEN ,08-238608 ,01,Stockholms län        ,0180,Stockholm      ,88101,Öppna sociala insatser för äldre personer                                                                   ,Vård och omsorg             ,32 167 000,26 427 000,23 667 000,15 405 000,109%,Nej,Nej,Nej,Nej,1 086 000,2 343 000,602 000,471 000,75,58,38,30,  ,  ,1951,"Dima, Virginia ",0,Kvinna,12/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5569098725,Tyresö Målericentral AB ,Nej,,,Nej,UPPLAGSVÄGEN 1  4TR ,11743 ,STOCKHOLM ,08-53334800 ,01,Stockholms län        ,0138,Tyresö        ,43341,Måleriarbeten                                                                                                 ,Bygg- och entreprenadföretag,39 153 000,31 512 000,23 563 000,18 757 000,109%,Nej,Nej,Nej,Nej,6 005 000,3 937 000,3 818 000,3 752 000,25,21,19,13,  ,  ,1984,"Johansson, Sven Fredrik ",0,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5590343967,Hemtjänst Anne Stalin Danderyd AB ,Nej,,,Ja ,VASAVÄGEN 34 ,18278 ,STOCKSUND ,08-7530747 ,01,Stockholms län        ,0160,Täby          ,88101,Öppna sociala insatser för äldre personer                                                                   ,Vård och omsorg             ,26 449 000,19 046 000,16 384 000,12 677 000,109%,Nej,Nej,Nej,Nej,1 753 000,1 179 000,638 000,1 175 000,46,43,40,28,5590326053,EMTRI HOLDING AB ,1976,"Stalin, Erik Alexander ",1,Man   ,12/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5567025597,MÄLARVARVET AB ,Nej,,,Ja ,MÄLARVARVSBACKEN 2-18 ÖSTRA LÅNGHOLMEN ,11733 ,STOCKHOLM ,08-4423342 ,01,Stockholms län        ,0180,Stockholm      ,33150,Reparation och underhåll av fartyg och båtar                                                                 ,Övriga                      ,24 288 000,16 684 000,15 371 000,11 660 000,108%,Nej,Nej,Nej,Nej,4 984 000,2 150 000,1 981 000,1 433 000,13,15,14,11,5590157052,JOHN ALFVÉN HOLDING AB ,1964,"Alfvén, John Uno Åke ",0,Man   ,6/30/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5590044375,Total Fasad Stockholm AB ,Nej,,,Ja ,OLAUS MAGNUS VÄG 17 ,12145 ,JOHANNESHOV ,08-301025 ,01,Stockholms län        ,0180,Stockholm      ,43999,Diverse övrig specialiserad bygg- och anläggningsverksamhet                                                  ,Bygg- och entreprenadföretag,91 535 000,68 984 000,44 249 000,44 179 000,107%,Nej,Nej,Nej,Nej,13 019 000,11 315 000,4 171 000,4 852 000,18,15,12,9,5590880794,TF HOLDING AB ,1975,"Hamber, Marcus Joakim ",1,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5569405045,QAdvis AB ,Nej,,,Ja ,HANSTAVÄGEN 31 ,16453 ,KISTA ,08-6210105 ,01,Stockholms län        ,0180,Stockholm      ,72110,Bioteknisk forskning och utveckling                                                                            ,Forskningsföretag           ,41 445 000,31 067 000,27 468 000,20 018 000,107%,Nej,Nej,Nej,Nej,7 564 000,3 816 000,4 516 000,2 169 000,23,19,17,12,5590820741,Sugarcane Holding AB ,1962,"Lindberg, Nils-Åke Mikael ",1,Man   ,12/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5566158373,Dolema Aktiebolag ,Nej,,,Nej,BERGKÄLLAVÄGEN 27 A ,19279 ,SOLLENTUNA ,08-4461506 ,01,Stockholms län        ,0163,Sollentuna     ,46460,Partihandel med medicinsk utrustning och apoteksvaror                                                          ,Handelsföretag              ,66 800 000,52 165 000,39 534 000,32 417 000,106%,Nej,Nej,Nej,Nej,7 970 000,4 943 000,2 574 000,2 069 000,12,11,10,8,  ,  ,1959,"Dahlin, Claes Åke ",1,Man   ,8/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5565100889,BYGGTECH I STOCKHOLM AB ,Nej,,,Nej,VRETENSBORGSVAGEN 30 A ,12630 ,HAGERSTEN ,08-190530 ,01,Stockholms län        ,0180,Stockholm      ,41200,Byggande av bostadshus och andra byggnader                                                                     ,Bygg- och entreprenadföretag,139 907 000,100 510 000,98 949 000,68 204 000,105%,Nej,Nej,Nej,Nej,3 269 000,820 000,1 205 000,980 000,45,44,54,52,  ,  ,1974,"Bergh, Marita Charlotta ",1,Kvinna,6/30/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5567221626,Vendre AB ,Nej,,,Nej,SALTMÄTARGATAN 5  2TR ,11359 ,STOCKHOLM ,08-50026871 ,01,Stockholms län        ,0180,Stockholm      ,62010,Dataprogrammering                                                                                              ,IT-företag                  ,14 175 000,12 648 000,9 602 000,6 913 000,105%,Nej,Nej,Nej,Nej,1 576 000,1 215 000,428 000,372 000,16,11,10,9,  ,  ,1990,"Kihlbom, Karl Martin ",0,Man   ,12/31/2020,TK ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5566124151,TERMINAL & TRANSPORTTJÄNST I SIGTUNA AB ,Nej,,,Ja ,INDUSTRIGATAN 16 ,19560 ,ARLANDASTAD ,08-59450265 ,01,Stockholms län        ,0191,Sigtuna        ,52219,Övriga stödtjänster till landtransport                                                                      ,Transport och kommunikation  ,49 879 000,47 465 000,33 278 000,24 328 000,105%,Nej,Nej,Nej,Nej,4 937 000,8 991 000,3 660 000,723 000,35,31,27,20,5564430519,OLA ELFSTRÖM AKTIEBOLAG ,1985,"Elfström, Kim Lars ",1,Man   ,4/30/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5568963564,LILLA NACKA AB ,Nej,,,Nej,EKTORPSVÄGEN 6 2TR ,13147 ,NACKA ,070-7420597 ,01,Stockholms län        ,0182,Nacka          ,85100,Förskoleutbildning                                                                                            ,Utbildning                   ,22 516 000,18 687 000,15 314 000,11 005 000,105%,Nej,Nej,Nej,Nej,1 384 000,374 000,66 000,200 000,24,20,18,13,  ,  ,1958,"Nyström, Marika ",0,Kvinna,6/30/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5567638050,Ung Omsorg Sverige AB ,Nej,,,Nej,SALTMÄTARGATAN 5 ,11359 ,STOCKHOLM ,08-68419500 ,01,Stockholms län        ,0180,Stockholm      ,87301,Vård och omsorg i särskilda boendeformer för äldre personer                                                ,Vård och omsorg             ,26 328 000,25 853 000,17 921 000,12 870 000,105%,Nej,Nej,Nej,Nej,3 024 000,3 114 000,2 138 000,1 587 000,67,67,50,36,  ,  ,1988,"Kainz, Benjamin ",1,Man   ,12/31/2020,T ,T ,T ,T ,B ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5569061657,Etimo AB ,Nej,,,Ja ,KUNGSGATAN 55 ,11122 ,STOCKHOLM ,070-62294 ,01,Stockholms län        ,0180,Stockholm      ,62020,Datakonsultverksamhet                                                                                          ,IT-företag                  ,13 669 000,12 074 000,8 712 000,6 694 000,104%,Nej,Nej,Nej,Nej,2 059 000,2 099 000,1 893 000,713 000,11,9,8,9,5590117247,JOJH HOLDING AB ,1984,"Carlström, Johan Gustaf Georg ",0,Man   ,12/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5569853970,ALPHADEV AB ,Nej,,,Nej,KUNGSGATAN 6 6TR ,11143 ,STOCKHOLM ,070-2960005 ,01,Stockholms län        ,0180,Stockholm      ,62020,Datakonsultverksamhet                                                                                          ,IT-företag                  ,51 127 000,38 888 000,34 555 000,25 108 000,104%,Nej,Nej,Nej,Nej,4 321 000,1 347 000,1 911 000,1 624 000,25,25,20,14,  ,  ,1978,"Neergaard, Jon Valentin Arthur ",1,Man   ,12/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5569633737,Aranya AB ,Nej,,,Nej,HEMVÄRNSGATAN 11 ,17154 ,SOLNA ,08-12058060 ,01,Stockholms län        ,0184,Solna          ,62020,Datakonsultverksamhet                                                                                          ,IT-företag                  ,45 166 000,35 767 000,25 560 000,22 204 000,103%,Nej,Nej,Nej,Nej,1 907 000,1 797 000,1 936 000,1 296 000,20,11,6,4,  ,  ,1987,"Persson, Martin Emil ",1,Man   ,12/31/2020,T ,T ,T ,T ,AA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5567152086,Tredje Statsmakten Media AB ,Nej,,,Nej,MARIA TRAPPGRÄND 7 C ,11820 ,STOCKHOLM ,08-54512200 ,01,Stockholms län        ,0180,Stockholm      ,90030,Litterärt och konstnärligt skapande                                                                          ,"Medier, kultur och nöje     ",14 787 000,14 341 000,10 577 000,7 286 000,103%,Nej,Nej,Nej,Nej,−48 000,255 000,312 000,231 000,11,13,13,6,  ,  ,1963,"Truedson, Lars Åke ",1,Man   ,12/31/2020,T ,T ,T ,T ,A ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5569507113,SMK Entreprenad AB ,Nej,,,Ja ,OSTMÄSTARGRÄND 12 ,12040 ,ÅRSTA ,073-5187181 ,01,Stockholms län        ,0180,Stockholm      ,41200,Byggande av bostadshus och andra byggnader                                                                     ,Bygg- och entreprenadföretag,154 802 000,143 746 000,91 755 000,76 289 000,103%,Nej,Nej,Nej,Nej,10 216 000,10 546 000,6 955 000,6 286 000,11,10,9,6,5591304315,SMK GRUPPEN AB ,1976,"Lund, Johan Stefan ",0,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,Ja ,,,,,,,
2021,5565317129,R2M GROUP AB (PUBL) ,Nej,,,Ja ,BOX 823 ,10136 ,STOCKHOLM ,08-6331300 ,01,Stockholms län        ,0180,Stockholm      ,62020,Datakonsultverksamhet                                                                                          ,IT-företag                  ,244 901 000,171 661 000,169 860 000,120 834 000,103%,Nej,Nej,Nej,Nej,12 392 000,5 334 000,8 693 000,8 326 000,67,67,68,61,5591638076,Hartmark IT AB ,1974,"Kling, Kjell Magnus ",1,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5561642967,CC Plåt & Tak AB ,Nej,,,Ja ,DOMNARVSGATAN 5 ,16353 ,SPÅNGA ,08-360010 ,01,Stockholms län        ,0180,Stockholm      ,43911,Takarbeten av plåt                                                                                            ,Bygg- och entreprenadföretag,76 322 000,57 941 000,48 173 000,37 784 000,102%,Nej,Nej,Nej,Nej,8 796 000,6 700 000,4 998 000,9 609 000,13,7,7,4,5564933744,BEKF I STOCKHOLM AB ,1976,"Andersson, Olof Karl Erik ",0,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
2021,5568201296,OPX PARTNERS AB ,Nej,,,Ja ,BLASIEHOLMSGATAN 7 ,11148 ,STOCKHOLM ,08-200170 ,01,Stockholms län        ,0180,Stockholm      ,70220,Konsultverksamhet avseende företags organisation                                                              ,Konsultföretag              ,83 743 000,58 912 000,50 382 000,41 486 000,102%,Nej,Nej,Nej,Nej,33 554 000,17 360 000,14 565 000,13 959 000,23,20,16,16,5569949158,OPX PARTNERS HOLDING AB ,1976,"Lindberg, Anders Gustav ",0,Man   ,12/31/2020,T ,T ,T ,T ,AAA ,Inregistrerat,Aktivt                                                  ,          ,  ,1,  ,   ,,,,,,,
